poseidon_run,triad,1,1,1.0028132127065004,1
poseidon_run,triad,1,2,0.9978444474251973,1
poseidon_run,triad,1,4,1.0027139882774305,1
poseidon_run,triad,1,8,1.003618189169565,1
poseidon_run,triad,1,16,1.007719183319057,1
poseidon_run,triad,1,32,1.0105884166448402,1
poseidon_run,triad,1,64,1.0179978411566228,1
poseidon_run,triad,1,128,1.0386346941795712,1
poseidon_run,triad,1,256,1.0501080095244675,1
poseidon_run,sum,1,1,1.0007330316919256,1
poseidon_run,sum,1,2,1.0014920811660006,1
poseidon_run,sum,1,4,1.0017221917049952,1
poseidon_run,sum,1,8,1.00316543156906,1
poseidon_run,sum,1,16,1.0045914224163648,1
poseidon_run,sum,1,32,1.008609371697867,1
poseidon_run,sum,1,64,1.0200521674564222,1
poseidon_run,sum,1,128,0.5714148140202564,1
poseidon_run,sum,1,256,0.5223338599744604,1
poseidon_run,stream,1,1,1.0006112635430713,1
poseidon_run,stream,1,2,1.000521477047752,1
poseidon_run,stream,1,4,1.0012101295696743,1
poseidon_run,stream,1,8,1.0020656276598663,1
poseidon_run,stream,1,16,1.0040980216411326,1
poseidon_run,stream,1,32,1.0081803987971978,1
poseidon_run,stream,1,64,1.0185332105851872,1
poseidon_run,stream,1,128,1.0367316014083856,1
poseidon_run,stream,1,256,1.0281854758753706,1
poseidon_run,peakflops,1,1,1.000289823588671,1
poseidon_run,peakflops,1,2,1.000593028048199,1
poseidon_run,peakflops,1,4,1.0013418030017813,1
poseidon_run,peakflops,1,8,1.0021375271257407,1
poseidon_run,peakflops,1,16,1.004090848431178,1
poseidon_run,peakflops,1,32,1.008251656128412,1
poseidon_run,peakflops,1,64,1.0190181835137309,1
poseidon_run,peakflops,1,128,1.043538906266553,1
poseidon_run,peakflops,1,256,1.0408571939509887,1
poseidon_run,ddot,1,1,1.004150089931478,1
poseidon_run,ddot,1,2,1.0045349255882607,1
poseidon_run,ddot,1,4,1.0043630994171042,1
poseidon_run,ddot,1,8,1.0057763103359154,1
poseidon_run,ddot,1,16,1.00765576578895,1
poseidon_run,ddot,1,32,1.0115109931827526,1
poseidon_run,ddot,1,64,1.0225434021054434,1
poseidon_run,ddot,1,128,1.043462540950817,1
poseidon_run,ddot,1,256,1.0455280361624757,1
poseidon_run,daxpy,1,1,1.0015925532702896,1
poseidon_run,daxpy,1,2,1.0035797017357597,1
poseidon_run,daxpy,1,4,1.0036913286091702,1
poseidon_run,daxpy,1,8,1.0051556875138887,1
poseidon_run,daxpy,1,16,1.0071507493642133,1
poseidon_run,daxpy,1,32,1.0113901508604728,1
poseidon_run,daxpy,1,64,1.0223867188464484,1
poseidon_run,daxpy,1,128,1.0425577763512013,1
poseidon_run,daxpy,1,256,1.0357378089429892,1
poseidon_run,triad,2,1,0.9981678902206692,1
poseidon_run,triad,2,2,0.9999627833527118,1
poseidon_run,triad,2,4,1.0052415649935729,1
poseidon_run,triad,2,8,0.9996315149265407,1
poseidon_run,triad,2,16,1.0026286342314925,1
poseidon_run,triad,2,32,1.0051720594055154,1
poseidon_run,triad,2,64,1.012984199893853,1
poseidon_run,triad,2,128,1.030793832428834,1
poseidon_run,triad,2,256,1.0356987602887444,1
poseidon_run,sum,2,1,1.0010853904434989,1
poseidon_run,sum,2,2,1.001258722365887,1
poseidon_run,sum,2,4,1.0022832580754881,1
poseidon_run,sum,2,8,1.0029752565641146,1
poseidon_run,sum,2,16,1.0051208547606878,1
poseidon_run,sum,2,32,1.0083242392977945,1
poseidon_run,sum,2,64,1.019877849526006,1
poseidon_run,sum,2,128,0.5719823300768598,1
poseidon_run,sum,2,256,0.5194675592027639,1
poseidon_run,stream,2,1,0.9998610260235277,1
poseidon_run,stream,2,2,1.0001245560770404,1
poseidon_run,stream,2,4,1.0002018332419853,1
poseidon_run,stream,2,8,1.0014582204495088,1
poseidon_run,stream,2,16,1.0032494926408855,1
poseidon_run,stream,2,32,1.0076120783480107,1
poseidon_run,stream,2,64,1.0182148731996927,1
poseidon_run,stream,2,128,1.0226941727569714,1
poseidon_run,stream,2,256,1.0265729867554851,1
poseidon_run,peakflops,2,1,0.9999957852175435,1
poseidon_run,peakflops,2,2,1.0002650312358243,1
poseidon_run,peakflops,2,4,1.0007631435133426,1
poseidon_run,peakflops,2,8,1.0017208635303447,1
poseidon_run,peakflops,2,16,1.0036768619158687,1
poseidon_run,peakflops,2,32,1.007903645786825,1
poseidon_run,peakflops,2,64,1.0189890058471178,1
poseidon_run,peakflops,2,128,1.0350547207349439,1
poseidon_run,peakflops,2,256,1.017578821789711,1
poseidon_run,ddot,2,1,0.9980588814252433,1
poseidon_run,ddot,2,2,0.9980860830441953,1
poseidon_run,ddot,2,4,0.999023337608268,1
poseidon_run,ddot,2,8,0.9992519416708919,1
poseidon_run,ddot,2,16,1.0017683675825189,1
poseidon_run,ddot,2,32,1.0056826943576387,1
poseidon_run,ddot,2,64,1.0170340266018025,1
poseidon_run,ddot,2,128,1.0348440725877273,1
poseidon_run,ddot,2,256,1.0328662249234213,1
poseidon_run,daxpy,2,1,0.9976733497453857,1
poseidon_run,daxpy,2,2,0.9979657492727146,1
poseidon_run,daxpy,2,4,0.9986060721974808,1
poseidon_run,daxpy,2,8,0.9994706266082956,1
poseidon_run,daxpy,2,16,1.001253491571248,1
